word,lang_code,ipa
2293059,fash,en_UK,_fˈæʃ_
2293060,fashionable,en_UK,_fˈæʃənəbə‍l_
2293061,fashionably,en_UK,_fˈæʃənəbli_
2293062,fashioned,en_UK,_fˈæʃənd_
2293063,fashion,en_UK,_fˈæʃən_
2293064,fashioning,en_UK,_fˈæʃənɪŋ_
2293065,fashions,en_UK,_fˈæʃənz_
2293066,fastback,en_UK,_fˈɑːstbæk_
2293067,fastball,en_UK,_fˈɑːstbɔːl_
2293068,fasted,en_UK,_fˈɑːstɪd_
2293069,fastened,en_UK,_fˈɑːsənd_
2293070,fastener,en_UK,_fˈɑːstənɐ_
2293071,fasteners,en_UK,_fˈɑːstənəz_
2293072,fasten,en_UK,_fˈɑːsən_
2293073,fastening,en_UK,_fˈɑːsənɪŋ_
2293074,fastenings,en_UK,_fˈɑːsənɪŋz_
2293075,fastens,en_UK,_fˈɑːsənz_
2293076,faster,en_UK,_fˈɑːstɐ_
2293077,fastest,en_UK,_fˈɑːstəst_
2293078,fast,en_UK,_fˈɑːst_
2293079,fastidious,en_UK,_fɑːstˈɪdɪəs_
2293080,fastidiously,en_UK,_fɑːstˈɪdɪəsli_
2293081,fastidiousness,en_UK,_fɑːstˈɪdɪəsnəs_
2293082,fasting,en_UK,_fˈɑːstɪŋ_
2293083,fastnesses,en_UK,_fˈɑːstnəsɪz_
2293084,fastness,en_UK,_fˈɑːstnəs_
2293085,fasts,en_UK,_fˈɑːsts_
2293086,fatal,en_UK,_fˈe‍ɪtə‍l_
2293087,fatalism,en_UK,_fˈe‍ɪtəlˌɪzəm_
2293088,fatalist,en_UK,_fˈe‍ɪtəlˌɪst_
2293089,fatalistic,en_UK,_fˌe‍ɪtəlˈɪstɪk_
2293090,fatalities,en_UK,_fe‍ɪtˈælɪtiz_
2293091,fatality,en_UK,_fe‍ɪtˈælɪti_
2293092,fatally,en_UK,_fˈe‍ɪtə‍li_
2293093,fatback,en_UK,_fˈætbæk_
2293094,fated,en_UK,_fˈe‍ɪtɪd_
2293095,fate,en_UK,_fˈe‍ɪt_
2293096,fateful,en_UK,_fˈe‍ɪtfə‍l_
2293097,fatefully,en_UK,_fˈe‍ɪtfəli_
2293098,fates,en_UK,_fˈe‍ɪts_
2293099,fat,en_UK,_fˈæt_
2293100,fathead,en_UK,_fˈæthɛd_
2293101,fatheads,en_UK,_fˈæthɛdz_
2293102,fathered,en_UK,_fˈɑːðəd_
2293103,father,en_UK,_fˈɑːðɐ_
2293104,fatherhood,en_UK,_fˈɑːðəhˌʊd_
2293105,fathering,en_UK,_fˈɑːðəɹɪŋ_
2293106,fatherland,en_UK,_fˈɑːðələnd_
2293107,fatherless,en_UK,_fˈɑːðələs_
2293108,fatherlessness,en_UK,_fˈɑːðələsnəs_
2293109,fatherly,en_UK,_fˈɑːðəli_
2293110,fathers,en_UK,_fˈɑːðəz_
2293111,fathomed,en_UK,_fˈæðəmd_
2293112,fathom,en_UK,_fˈæðəm_
2293113,fathoming,en_UK,_fˈæðəmɪŋ_
2293114,fathomless,en_UK,_fˈæðəmləs_
2293115,fathoms,en_UK,_fˈæðəmz_
2293116,fatigued,en_UK,_fɐtˈiːɡd_
2293117,fatigue,en_UK,_fɐtˈiːɡ_
2293118,fatigues,en_UK,_fɐtˈiːɡz_
2293119,fatiguing,en_UK,_fɐtˈiːɡɪŋ_
2293120,fatless,en_UK,_fˈætləs_
2293121,fatly,en_UK,_fˈætli_
2293122,fatness,en_UK,_fˈætnəs_
2293123,fats,en_UK,_fˈæts_
2293124,fatso,en_UK,_fˈætsə‍ʊ_
2293125,fatsos,en_UK,_fˈætsə‍ʊz_
2293126,fatted,en_UK,_fˈætɪd_
2293127,fattened,en_UK,_fˈætənd_
2293128,fatten,en_UK,_fˈætən_
2293129,fattening,en_UK,_fˈætənɪŋ_
2293130,fattens,en_UK,_fˈætənz_
2293131,fatter,en_UK,_fˈætɐ_
2293132,fattest,en_UK,_fˈætəst_
2293133,fattier,en_UK,_fˈætɪɐ_
2293134,fatties,en_UK,_fˈætɪz_
2293135,fattiest,en_UK,_fˈætɪəst_
2293136,fattiness,en_UK,_fˈætɪnəs_
2293137,fattish,en_UK,_fˈætɪʃ_
2293138,fatty,en_UK,_fˈæti_
2293139,fatuous,en_UK,_fˈæt‍ʃuːəs_
2293140,fatuousness,en_UK,_fˈæt‍ʃuːəsnəs_
2293141,fatwa,en_UK,_fˈætwɐ_
2293142,fatwas,en_UK,_fˈætwəz_
2293143,faucet,en_UK,_fˈɔːsɪt_
2293144,faucets,en_UK,_fˈɔːsɪts_
2293145,faulted,en_UK,_fˈɒltɪd_
2293146,fault,en_UK,_fˈɒlt_
2293147,faulting,en_UK,_fˈɒltɪŋ_
2293148,faultless,en_UK,_fˈɒltləs_
2293149,faultlessly,en_UK,_fˈɒltləsli_
2293150,faults,en_UK,_fˈɒlts_
2293151,faulty,en_UK,_fˈɒlti_
2293152,fauna,en_UK,_fˈɔːnɐ_
2293153,faun,en_UK,_fˈɔːn_
2293154,fauns,en_UK,_fˈɔːnz_
2293155,fauve,en_UK,_fˈə‍ʊv_
2293156,fauvism,en_UK,_fˈə‍ʊvɪzəm_
2293157,fauvist,en_UK,_fˈə‍ʊvɪst_
2293158,faux,en_UK,_fˈə‍ʊ_
2293159,fave,en_UK,_fˈe‍ɪv_
2293160,faves,en_UK,_fˈe‍ɪvz_
2293161,favorable,en_UK,_fˈe‍ɪvəɹəbə‍l_
2293162,favor,en_UK,_fˈe‍ɪvɐ_
2293163,favorite,en_UK,_fˈe‍ɪvəɹɪt_
2293164,favorites,en_UK,_fˈe‍ɪvəɹɪts_
2293165,favoritism,en_UK,_fˈe‍ɪvəɹɪtˌɪzəm_
2293166,favourable,en_UK,_fˈe‍ɪvəɹəbə‍l_
2293167,favourably,en_UK,_fˈe‍ɪvəɹəbli_
2293168,favoured,en_UK,_fˈe‍ɪvəd_
2293169,favour,en_UK,_fˈe‍ɪvɐ_
2293170,favouring,en_UK,_fˈe‍ɪvɜːɹɪŋ_
2293171,favourite,en_UK,_fˈe‍ɪvɹɪt_
2293172,favourites,en_UK,_fˈe‍ɪvɹɪts_
2293173,favouritism,en_UK,_fˈe‍ɪvəɹˌɪtɪzəm_
2293174,favours,en_UK,_fˈe‍ɪvəz_
2293175,fawned,en_UK,_fˈɔːnd_
2293176,fawn,en_UK,_fˈɔːn_
2293177,fawning,en_UK,_fˈɔːnɪŋ_
2293178,fawns,en_UK,_fˈɔːnz_
2293179,faxed,en_UK,_fˈækst_
2293180,faxes,en_UK,_fˈæksɪz_
2293181,fax,en_UK,_fˈæks_
2293182,faxing,en_UK,_fˈæksɪŋ_
2293183,fay,en_UK,_fˈe‍ɪ_
2293184,fayre,en_UK,_fˈe‍ɪɐ_
2293185,fazed,en_UK,_fˈe‍ɪzd_
2293186,faze,en_UK,_fˈe‍ɪz_
2293187,fazes,en_UK,_fˈe‍ɪzɪz_
2293188,fazing,en_UK,_fˈe‍ɪzɪŋ_
2293189,fealty,en_UK,_fˈiːlti_
2293190,feared,en_UK,_fˈi‍əd_
2293191,fear,en_UK,_fˈi‍ə_
2293192,fearful,en_UK,_fˈi‍əfə‍l_
2293193,fearfully,en_UK,_fˈi‍əfəli_
2293194,fearfulness,en_UK,_fˈi‍əfə‍lnəs_
2293195,fearing,en_UK,_fˈi‍əɹɪŋ_
2293196,fearless,en_UK,_fˈi‍ələs_
2293197,fearlessly,en_UK,_fˈi‍ələsli_
2293198,fearlessness,en_UK,_fˈi‍ələsnəs_
2293199,fears,en_UK,_fˈi‍əz_
2293200,fearsome,en_UK,_fˈi‍əsʌm_
2293201,fearsomely,en_UK,_fˈi‍əsʌmli_
2293202,feasibility,en_UK,_fˌiːzəbˈɪlɪti_
2293203,feasible,en_UK,_fˈiːzəbə‍l_
2293204,feasibly,en_UK,_fˈiːzəbli_
2293205,feasted,en_UK,_fˈiːstɪd_
2293206,feast,en_UK,_fˈiːst_
2293207,feasting,en_UK,_fˈiːstɪŋ_
2293208,feasts,en_UK,_fˈiːsts_
2293209,feat,en_UK,_fˈiːt_
2293210,featherbed,en_UK,_fˈɛðəbˌɛd_
2293211,featherbrain,en_UK,_fˈɛðəbɹˌe‍ɪn_
2293212,feathered,en_UK,_fˈɛðəd_
2293213,feather,en_UK,_fˈɛðɐ_
2293214,featherhead,en_UK,_fˈɛðəhˌɛd_
2293215,feathering,en_UK,_fˈɛðəɹɪŋ_
2293216,featherless,en_UK,_fˈɛðələs_
2293217,featherlight,en_UK,_fˈɛðəlˌa‍ɪt_
2293218,feathers,en_UK,_fˈɛðəz_
2293219,featherweight,en_UK,_fˈɛðəwˌe‍ɪt_
2293220,featherweights,en_UK,_fˈɛðəwˌe‍ɪts_
2293221,feathery,en_UK,_fˈɛðəɹi_
2293222,feats,en_UK,_fˈiːts_
2293223,featured,en_UK,_fˈiːt‍ʃəd_
2293224,feature,en_UK,_fˈiːt‍ʃɐ_
2293225,featureless,en_UK,_fˈiːt‍ʃələs_
2293226,features,en_UK,_fˈiːt‍ʃəz_
2293227,featuring,en_UK,_fˈiːt‍ʃəɹɪŋ_
2293228,febrile,en_UK,_fˈɛbɹa‍ɪl_
2293229,fecit,en_UK,_fˈɛsɪt_
2293230,feck,en_UK,_fˈɛk_
2293231,feckless,en_UK,_fˈɛkləs_
2293232,fecklessness,en_UK,_fˈɛkləsnəs_
2293233,fecund,en_UK,_fˈɛkʌnd_
2293234,fecundity,en_UK,_fɛkˈʌndɪti_
2293235,federal,en_UK,_fˈɛdəɹə‍l_
2293236,federalising,en_UK,_fˈɛdəɹəlˌa‍ɪzɪŋ_
2293237,federalism,en_UK,_fˈɛdəɹəlˌɪzəm_
2293238,federalist,en_UK,_fˈɛdəɹəlˌɪst_
2293239,federalists,en_UK,_fˈɛdəɹəlˌɪsts_
2293240,federally,en_UK,_fˈɛdəɹə‍li_
2293241,federals,en_UK,_fˈɛdəɹə‍lz_
2293242,federated,en_UK,_fˈɛdəɹˌe‍ɪtɪd_
2293243,federate,en_UK,_fˈɛdəɹət_
2293244,federation,en_UK,_fˌɛdəɹˈe‍ɪʃən_
2293245,federations,en_UK,_fˌɛdəɹˈe‍ɪʃənz_
2293246,fed,en_UK,_fˈɛd_
2293247,fedora,en_UK,_fɪdˈɔːɹɐ_
2293248,feds,en_UK,_fˈɛdz_
2293249,feeble,en_UK,_fˈiːbə‍l_
2293250,feebleness,en_UK,_fˈiːbə‍lnəs_
2293251,feeblest,en_UK,_fˈiːbləst_
2293252,feebly,en_UK,_fˈiːbli_
2293253,feedback,en_UK,_fˈiːdbæk_
2293254,feedbag,en_UK,_fˈiːdbæɡ_
2293255,feeder,en_UK,_fˈiːdɐ_
2293256,feeders,en_UK,_fˈiːdəz_
2293257,feed,en_UK,_fˈiːd_
2293258,feeding,en_UK,_fˈiːdɪŋ_
2293259,feedings,en_UK,_fˈiːdɪŋz_
2293260,feeds,en_UK,_fˈiːdz_
2293261,feedstuffs,en_UK,_fˈiːdstʌfs_
2293262,fee,en_UK,_fˈiː_
2293263,feeler,en_UK,_fˈiːlɐ_
2293264,feelers,en_UK,_fˈiːləz_
2293265,feel,en_UK,_fˈiːl_
2293266,feelgood,en_UK,_fˈiːlɡʊd_
2293267,feeling,en_UK,_fˈiːlɪŋ_
2293268,feelingly,en_UK,_fˈiːlɪŋli_
2293269,feelings,en_UK,_fˈiːlɪŋz_
2293270,feels,en_UK,_fˈiːlz_
2293271,fees,en_UK,_fˈiːz_
2293272,feet,en_UK,_fˈiːt_
2293273,f,en_UK,_ˈɛf_
2293274,feigned,en_UK,_fˈe‍ɪnd_
2293275,feign,en_UK,_fˈe‍ɪn_
2293276,feigning,en_UK,_fˈe‍ɪnɪŋ_
2293277,feigns,en_UK,_fˈe‍ɪnz_
2293278,feint,en_UK,_fˈe‍ɪnt_
2293279,feinting,en_UK,_fˈe‍ɪntɪŋ_
2293280,feistier,en_UK,_fˈa‍ɪstiɐ_
2293281,feistiest,en_UK,_fˈa‍ɪstiəst_
2293282,feistiness,en_UK,_fˈa‍ɪstinəs_
2293283,feisty,en_UK,_fˈa‍ɪsti_
2293284,feldspar,en_UK,_fˈɛldspɑː_
2293285,felicitations,en_UK,_fˌɛlɪsɪtˈe‍ɪʃənz_
2293286,felicitous,en_UK,_fɛlˈɪsɪtəs_
2293287,felicitously,en_UK,_fɛlˈɪsɪtəsli_
2293288,felicity,en_UK,_fɛlˈɪsɪti_
2293289,feline,en_UK,_fˈiːla‍ɪn_
2293290,felines,en_UK,_fˈiːla‍ɪnz_
2293291,fella,en_UK,_fˈɛlɐ_
2293292,fellah,en_UK,_fˈɛlɐ_
2293293,fellas,en_UK,_fˈɛləz_
2293294,fellatio,en_UK,_fɛlˈe‍ɪʃɪˌə‍ʊ_
2293295,felled,en_UK,_fˈɛld_
2293296,feller,en_UK,_fˈɛlɐ_
2293297,fellers,en_UK,_fˈɛləz_
2293298,fell,en_UK,_fˈɛl_
2293299,felling,en_UK,_fˈɛlɪŋ_
2293300,fellow,en_UK,_fˈɛlə‍ʊ_
2293301,fellows,en_UK,_fˈɛlə‍ʊz_
2293302,fellowship,en_UK,_fˈɛlə‍ʊʃˌɪp_
2293303,fellowships,en_UK,_fˈɛlə‍ʊʃˌɪps_
2293304,fells,en_UK,_fˈɛlz_
2293305,felon,en_UK,_fˈɛlən_
2293306,felonies,en_UK,_fˈɛlənɪz_
2293307,felonious,en_UK,_fɛlˈə‍ʊnɪəs_
2293308,felons,en_UK,_fˈɛlənz_
2293309,felony,en_UK,_fˈɛləni_
2293310,felted,en_UK,_fˈɛltɪd_
2293311,felt,en_UK,_fˈɛlt_
2293312,felting,en_UK,_fˈɛltɪŋ_
2293313,felts,en_UK,_fˈɛlts_
2293314,felucca,en_UK,_fˈɛlʌkɐ_
2293315,female,en_UK,_fˈiːme‍ɪl_
2293316,femaleness,en_UK,_fˈiːme‍ɪlnəs_
2293317,females,en_UK,_fˈiːme‍ɪlz_
2293318,feminine,en_UK,_fˈɛmənˌɪn_
2293319,femininity,en_UK,_fˌɛmɪnˈɪnɪti_
2293320,feminisation,en_UK,_fˌɛmɪna‍ɪzˈe‍ɪʃən_
2293321,feminised,en_UK,_fˈɛmɪnˌa‍ɪzd_
2293322,feminise,en_UK,_fˈɛmɪnˌa‍ɪz_
2293323,feminising,en_UK,_fˈɛmɪnˌa‍ɪzɪŋ_
2293324,feminism,en_UK,_fˈɛmɪnˌɪzəm_
2293325,feminist,en_UK,_fˈɛmɪnˌɪst_
2293326,feminists,en_UK,_fˈɛmɪnˌɪsts_
2293327,femme,en_UK,_fˈɛm_
2293328,femora,en_UK,_fˈɛmɔːɹɐ_
2293329,femoral,en_UK,_fˈɛməɹə‍l_
2293330,femur,en_UK,_fˈiːmɐ_
2293331,femurs,en_UK,_fˈiːməz_
2293332,fenced,en_UK,_fˈɛnst_
2293333,fence,en_UK,_fˈɛns_
2293334,fencer,en_UK,_fˈɛnsɐ_
2293335,fencers,en_UK,_fˈɛnsəz_
2293336,fences,en_UK,_fˈɛnsɪz_
2293337,fencing,en_UK,_fˈɛnsɪŋ_
2293338,fended,en_UK,_fˈɛndɪd_
2293339,fender,en_UK,_fˈɛndɐ_
2293340,fenders,en_UK,_fˈɛndəz_
2293341,fend,en_UK,_fˈɛnd_
2293342,fending,en_UK,_fˈɛndɪŋ_
2293343,fends,en_UK,_fˈɛndz_
2293344,fenestra,en_UK,_fˈɛnɛstɹɐ_
2293345,fenestration,en_UK,_fˌɛnɪstɹˈe‍ɪʃən_
2293346,fenland,en_UK,_fˈɛnlənd_
2293347,fennec,en_UK,_fˈɛnɛk_
2293348,fennel,en_UK,_fˈɛnə‍l_
2293349,fenny,en_UK,_fˈɛni_
2293350,fens,en_UK,_fˈɛnz_
2293351,fenugreek,en_UK,_fˈɛnəɡɹˌiːk_
2293352,feral,en_UK,_fˈɛɹə‍l_
2293353,fer,en_UK,_fˈɜː_
2293354,feria,en_UK,_fˈi‍əɹɪɐ_
2293355,ferial,en_UK,_fˈi‍əɹɪə‍l_
2293356,fermentation,en_UK,_fɜːmɪntˈe‍ɪʃən_
2293357,fermented,en_UK,_fɜːmˈɛntɪd_
2293358,fermenting,en_UK,_fɜːmˈɛntɪŋ_
2293359,fermi,en_UK,_fˈɜːmi_
2293360,fermions,en_UK,_fˈɜːmi‍ənz_
2293361,fermium,en_UK,_fˈɜːmi‍əm_
2293362,fernery,en_UK,_fˈɜːnəɹi_
2293363,fern,en_UK,_fˈɜːn_
2293364,ferns,en_UK,_fˈɜːnz_
2293365,ferny,en_UK,_fˈɜːni_
2293366,ferocious,en_UK,_fəɹˈə‍ʊʃəs_
2293367,ferociously,en_UK,_fəɹˈə‍ʊʃəsli_
2293368,ferocity,en_UK,_fəɹˈɒsɪti_
2293369,ferreted,en_UK,_fˈɛɹɪtɪd_
2293370,ferret,en_UK,_fˈɛɹɪt_
2293371,ferreting,en_UK,_fˈɛɹɪtɪŋ_
2293372,ferrets,en_UK,_fˈɛɹɪts_
2293373,ferric,en_UK,_fˈɛɹɪk_
2293374,ferried,en_UK,_fˈɛɹɪd_
2293375,ferries,en_UK,_fˈɛɹɪz_
2293376,ferrite,en_UK,_fˈɛɹa‍ɪt_
2293377,ferritin,en_UK,_fˈɛɹɪtˌɪn_
2293378,ferromagnetic,en_UK,_fˌɛɹəmɐɡnˈɛtɪk_
2293379,ferrous,en_UK,_fˈɛɹəs_
2293380,ferrule,en_UK,_fˈɛɹuːl_
2293381,ferrules,en_UK,_fˈɛɹuːlz_
2293382,ferryboat,en_UK,_fˈɛɹɪbˌə‍ʊt_
2293383,ferry,en_UK,_fˈɛɹi_
2293384,ferrying,en_UK,_fˈɛɹɪɪŋ_
2293385,ferryman,en_UK,_fˈɛɹɪmən_
2293386,ferrymen,en_UK,_fˈɛɹɪmˌɛn_
2293387,fertile,en_UK,_fˈɜːta‍ɪl_
2293388,fertilisation,en_UK,_fˌɜːtɪla‍ɪzˈe‍ɪʃən_
2293389,fertilised,en_UK,_fˈɜːtəlˌa‍ɪzd_
2293390,fertilise,en_UK,_fˈɜːtəlˌa‍ɪz_
2293391,fertiliser,en_UK,_fˈɜːtəlˌa‍ɪzɐ_
2293392,fertilisers,en_UK,_fˈɜːtəlˌa‍ɪzəz_
2293393,fertilises,en_UK,_fˈɜːtəlˌa‍ɪzɪz_
2293394,fertilising,en_UK,_fˈɜːtəlˌa‍ɪzɪŋ_
2293395,fertility,en_UK,_fɜːtˈɪlɪti_
2293396,fervent,en_UK,_fˈɜːvənt_
2293397,fervently,en_UK,_fˈɜːvəntli_
2293398,fervour,en_UK,_fˈɜːvɐ_
2293399,fescue,en_UK,_fˈɛskjuː_
2293400,fessed,en_UK,_fˈɛst_
2293401,fesses,en_UK,_fˈɛsɪz_
2293402,fess,en_UK,_fˈɛs_
2293403,fessing,en_UK,_fˈɛsɪŋ_
2293404,festered,en_UK,_fˈɛstəd_
2293405,fester,en_UK,_fˈɛstɐ_
2293406,festering,en_UK,_fˈɛstəɹɪŋ_
2293407,festers,en_UK,_fˈɛstəz_
2293408,fest,en_UK,_fˈɛst_
2293409,festival,en_UK,_fˈɛstɪvə‍l_
2293410,festivals,en_UK,_fˈɛstɪvə‍lz_
2293411,festive,en_UK,_fˈɛstɪv_
2293412,festivities,en_UK,_fɛstˈɪvɪtiz_
2293413,festivity,en_UK,_fɛstˈɪvɪti_
2293414,festooned,en_UK,_fɛstˈuːnd_
2293415,festoon,en_UK,_fɛstˈuːn_
2293416,festoons,en_UK,_fɛstˈuːnz_
2293417,fests,en_UK,_fˈɛsts_
2293418,feta,en_UK,_fˈiːtɐ_
2293419,fetched,en_UK,_fˈɛt‍ʃt_
2293420,fetcher,en_UK,_fˈɛt‍ʃɐ_
2293421,fetches,en_UK,_fˈɛt‍ʃɪz_
2293422,fetch,en_UK,_fˈɛt‍ʃ_
2293423,fetching,en_UK,_fˈɛt‍ʃɪŋ_
2293424,feted,en_UK,_fˈe‍ɪtɪd_
2293425,fetid,en_UK,_fˈɛtɪd_
2293426,feting,en_UK,_fˈe‍ɪtɪŋ_
2293427,fetishes,en_UK,_fˈɛtɪʃɪz_
2293428,fetish,en_UK,_fˈɛtɪʃ_
2293429,fetishism,en_UK,_fˈɛtɪʃˌɪzəm_
2293430,fetishist,en_UK,_fˈɛtɪʃˌɪst_
2293431,fetishistic,en_UK,_fˌɛtɪʃˈɪstɪk_
2293432,fetishists,en_UK,_fˈɛtɪʃˌɪsts_
2293433,fetlock,en_UK,_fˈɛtlɒk_
2293434,fetlocks,en_UK,_fˈɛtlɒks_
2293435,fettered,en_UK,_fˈɛtəd_
2293436,fetter,en_UK,_fˈɛtɐ_
2293437,fetters,en_UK,_fˈɛtəz_
2293438,fettle,en_UK,_fˈɛtə‍l_
2293439,fettling,en_UK,_fˈɛtlɪŋ_
2293440,fettuccine,en_UK,_fˈɛtuːt‍ʃˌiːn_
2293441,fetus,en_UK,_fˈiːtəs_
2293442,feudal,en_UK,_fjˈuːdə‍l_
2293443,feudalism,en_UK,_fjˈuːdəlˌɪzəm_
2293444,feuded,en_UK,_fjˈuːdɪd_
2293445,feud,en_UK,_fjˈuːd_
2293446,feuding,en_UK,_fjˈuːdɪŋ_
2293447,feuds,en_UK,_fjˈuːdz_
2293448,feu,en_UK,_fjˈuː_
2293449,fevered,en_UK,_fˈiːvəd_
2293450,feverfew,en_UK,_fˈiːvəfjˌuː_
2293451,fever,en_UK,_fˈiːvɐ_
2293452,feverish,en_UK,_fˈiːvəɹɪʃ_
2293453,feverishly,en_UK,_fˈiːvəɹɪʃli_
2293454,fevers,en_UK,_fˈiːvəz_
2293455,fewer,en_UK,_fjˈuːɐ_
2293456,fewest,en_UK,_fjˈuːəst_
2293457,few,en_UK,_fjˈuː_
2293458,fey,en_UK,_fˈe‍ɪ_
2293459,fezes,en_UK,_fˈɛzɪz_
2293460,fez,en_UK,_fˈɛz_
2293461,fezzes,en_UK,_fˈɛzɪz_
2293462,fiascos,en_UK,_fiːˈæskə‍ʊz_
2293463,fiat,en_UK,_fˈiːət_
2293464,fiats,en_UK,_fˈiːəts_
2293465,fibbed,en_UK,_fˈɪbd_
2293466,fibber,en_UK,_fˈɪbɐ_
2293467,fibbers,en_UK,_fˈɪbəz_
2293468,fibbing,en_UK,_fˈɪbɪŋ_
2293469,fib,en_UK,_fˈɪb_
2293470,fibreboard,en_UK,_fˈa‍ɪbɹɪbˌɔːd_
2293471,fibre,en_UK,_fˈa‍ɪbɐ_
2293472,fibreglass,en_UK,_fˈa‍ɪbɹɪɡlˌɑːs_
2293473,fibres,en_UK,_fˈa‍ɪbəz_
2293474,fibrillated,en_UK,_fˈɪbɹɪlˌe‍ɪtɪd_
2293475,fibrillating,en_UK,_fˈɪbɹɪlˌe‍ɪtɪŋ_
2293476,fibrillation,en_UK,_fˌɪbɹɪlˈe‍ɪʃən_
2293477,fibrils,en_UK,_fˈɪbɹə‍lz_
2293478,fibrin,en_UK,_fˈɪbɹɪn_
2293479,fibroid,en_UK,_fˈɪbɹɔ‍ɪd_
2293480,fibrosis,en_UK,_fɪbɹˈə‍ʊsɪs_
2293481,fibrous,en_UK,_fˈɪbɹəs_
2293482,fibs,en_UK,_fˈɪbz_
2293483,fibula,en_UK,_fˈɪbjʊlɐ_
2293484,fibular,en_UK,_fˈɪbjʊlɐ_
2293485,fiche,en_UK,_fˈiːʃ_
2293486,fickle,en_UK,_fˈɪkə‍l_
2293487,fickleness,en_UK,_fˈɪkə‍lnəs_
2293488,fictional,en_UK,_fˈɪkʃənə‍l_
2293489,fictionalisation,en_UK,_fˌɪkʃənəla‍ɪzˈe‍ɪʃən_
2293490,fictionalised,en_UK,_fˈɪkʃənəlˌa‍ɪzd_
2293491,fictionalise,en_UK,_fˈɪkʃənəlˌa‍ɪz_
2293492,fictionalises,en_UK,_fˈɪkʃənəlˌa‍ɪzɪz_
2293493,fictionalising,en_UK,_fˈɪkʃənəlˌa‍ɪzɪŋ_
2293494,fictionally,en_UK,_fˈɪkʃənə‍li_
2293495,fiction,en_UK,_fˈɪkʃən_
2293496,fictions,en_UK,_fˈɪkʃənz_
2293497,fictitious,en_UK,_fɪktˈɪʃəs_
2293498,ficus,en_UK,_fˈa‍ɪkəs_
2293499,fiddled,en_UK,_fˈɪdə‍ld_
2293500,fiddle,en_UK,_fˈɪdə‍l_
2293501,fiddler,en_UK,_fˈɪdlɐ_
2293502,fiddlers,en_UK,_fˈɪdləz_
2293503,fiddles,en_UK,_fˈɪdə‍lz_
2293504,fiddlesticks,en_UK,_fˈɪdə‍lstˌɪks_
2293505,fiddliest,en_UK,_fˈɪdliəst_
2293506,fiddling,en_UK,_fˈɪdlɪŋ_
2293507,fiddly,en_UK,_fˈɪdli_
2293508,fidelity,en_UK,_fɪdˈɛlɪti_
2293509,fid,en_UK,_fˈɪd_
2293510,fidge,en_UK,_fˈɪd‍ʒ_
2293511,fidgeted,en_UK,_fˈɪd‍ʒɪtɪd_
2293512,fidget,en_UK,_fˈɪd‍ʒɪt_
2293513,fidgeting,en_UK,_fˈɪd‍ʒɪtɪŋ_
2293514,fidgets,en_UK,_fˈɪd‍ʒɪts_
2293515,fidgety,en_UK,_fˈɪd‍ʒɪti_
2293516,fiduciary,en_UK,_fɪdjˈuːʃəɹi_
2293517,fie,en_UK,_fˈa‍ɪ_
2293518,fiefdom,en_UK,_fˈiːfdəm_
2293519,fiefdoms,en_UK,_fˈiːfdəmz_
2293520,fief,en_UK,_fˈiːf_
2293521,fielded,en_UK,_fˈiːldɪd_
2293522,fielder,en_UK,_fˈiːldɐ_
2293523,fielders,en_UK,_fˈiːldəz_
2293524,fieldfare,en_UK,_fˈiːldfe‍ə_
2293525,fieldfares,en_UK,_fˈiːldfe‍əz_
2293526,field,en_UK,_fˈiːld_
2293527,fielding,en_UK,_fˈiːldɪŋ_
2293528,fieldings,en_UK,_fˈiːldɪŋz_
2293529,fields,en_UK,_fˈiːldz_
2293530,fieldsman,en_UK,_fˈiːldzmən_
2293531,fieldsmen,en_UK,_fˈiːldzmɛn_
2293532,fieldwork,en_UK,_fˈiːldwɜːk_
2293533,fiend,en_UK,_fˈiːnd_
2293534,fiendish,en_UK,_fˈiːndɪʃ_
2293535,fiendishly,en_UK,_fˈiːndɪʃli_
2293536,fiends,en_UK,_fˈiːndz_
2293537,fierce,en_UK,_fˈi‍əs_
2293538,fiercely,en_UK,_fˈi‍əsli_
2293539,fierceness,en_UK,_fˈi‍əsnəs_
2293540,fiercer,en_UK,_fˈi‍əsɐ_
2293541,fiercest,en_UK,_fˈi‍əsəst_
2293542,fierier,en_UK,_fˈa‍ɪ‍əɹɪɐ_
2293543,fieriest,en_UK,_fˈa‍ɪ‍əɹɪəst_
2293544,fieriness,en_UK,_fˈa‍ɪ‍əɹɪnəs_
2293545,fiery,en_UK,_fˈa‍ɪ‍əɹi_
2293546,fiesta,en_UK,_fiːˈɛstɐ_
2293547,fiestas,en_UK,_fiːˈɛstəz_
2293548,fife,en_UK,_fˈa‍ɪf_
2293549,fifer,en_UK,_fˈa‍ɪfɐ_
2293550,fifers,en_UK,_fˈa‍ɪfəz_
2293551,fifes,en_UK,_fˈa‍ɪfs_
2293552,fifteen,en_UK,_fɪftˈiːn_
2293553,fifteens,en_UK,_fɪftˈiːnz_
2293554,fifteenth,en_UK,_fˈɪftiːnθ_
2293555,fifth,en_UK,_fˈɪfθ_
2293556,fifthly,en_UK,_fˈɪfθli_
2293557,fifths,en_UK,_fˈɪfθs_
2293558,fifties,en_UK,_fˈɪftɪz_
2293559,fiftieth,en_UK,_fˈɪfti‍əθ_
2293560,fifty,en_UK,_fˈɪfti_
2293561,fig,en_UK,_fˈɪɡ_
